316708,12
317026,2
318085,1
318279,15
319018,15
319281,15
320334,14
320560,2
320564,15
320614,1
321712,1
321788,15
321949,12
322243,14
322394,15
322455,14
322828,12
324871,1
325281,2
325668,13
326952,14
327311,7
327390,1
327521,3
327680,1
328535,12
328594,1
329503,5
330188,13
330584,10
330843,1
330899,1
330976,2
331024,13
332063,1
332228,2
332256,15
332969,13
333337,11
334020,1
334176,5
334242,1
334269,3
334668,3
334773,14
334953,12
335169,12
335300,1
335334,1
336064,15
338302,14
338338,6
338343,15
339276,12
339406,2
339544,1
340332,1
340719,8
341117,1
341151,1
341171,3
341359,2
341632,13
342365,1
342678,9
343432,4
344291,2
344329,1
344811,2
344875,8
345080,2
345373,1
345762,14
345977,3
346086,2
346946,4
347776,6
348033,9
348753,1
349697,5
349755,4
350946,4
351007,15
351460,1
351655,1
352613,1
353434,14
353722,14
353997,1
354846,13
355031,4
355527,1
355861,15
355889,1
355941,1
356118,3
356425,3
357286,13
357770,3
357941,2
358115,2
358292,1
358502,15
358528,14
358861,1
358867,4
360217,2
360254,6
360326,13
360951,12
361523,15
361537,14
361845,1
362059,14
362323,1
362965,1
363220,1
363976,1
364233,10
364282,1
364374,1
365059,9
365107,12
365315,15
365940,15
365962,8
365999,1
367707,6
367782,7
367821,15
369679,2
370340,1
370789,1
370912,8
371171,14
371824,15
372012,15
372362,1
372661,1
373349,1
373404,1
373549,15
375026,2
375035,10
375108,1
375780,1
375783,1
376131,11
376767,8
376996,7
377598,1
378030,1
378112,15
378511,10
378825,1
379820,1
380743,1
381105,1
381201,12
382178,1
382187,2
382743,1
383328,7
383467,7
383693,14
386881,15
386907,1
387337,1
387552,3
387839,11
387955,12
387965,1
388955,7
389372,1
389413,6
391384,13
393479,3
394070,3
394459,1
394464,9
394717,14
395472,1
396157,1
396355,15
396665,11
397036,6
397733,1
397801,3
398709,1
398944,15
400016,15
400949,1
400987,12
401371,15
401482,1
401889,2
402852,1
402854,1
403260,1
403614,5
403700,1
403909,8
403928,1
404479,1
404623,1
405089,14
405277,7
405294,1
405455,1
405569,1
406486,1
406688,12
406876,10
406894,14
407546,5
408214,1
408413,6
408474,2
408659,14
408811,4
409590,1
410140,1
410769,1
410824,12
411289,6
411864,10
412405,13
412566,1
413228,1
413518,1
413522,3
413964,11
414287,1
414904,1
415093,15
415687,1
415757,15
416042,4
417124,8
417246,15
417991,8
418031,3
418384,2
419041,1
419274,1
419522,1
420883,15
420929,2
420984,1
421145,2
421835,1
422052,1
423026,15
423062,1
423771,15
424031,1
424328,2
424734,6
424745,1
424852,2
425218,5
425414,4
426017,2
426748,1
426813,11
427139,15
427638,13
427702,15
428089,1
428121,1
430082,1
430514,4
430843,1
430877,1
431062,14
431481,2
431782,7
432165,11
433429,5
433879,15
434832,1
435091,11
435546,13
435741,1
436089,3
436331,1
436435,1
436487,15
436594,14
437254,2
437539,15
437731,1
437811,6
438272,3
439016,14
439139,15
439412,15
439691,1
439893,4
439925,1
440125,13
441273,6
441857,11
442139,11
442379,14
442637,1
443287,1
444030,4
444095,2
444741,14
444814,15
445314,2
446016,13
446111,12
446280,15
446893,3
447980,1
448101,5
448897,1
449003,2
449043,2
449332,10
449618,15
449793,15
449836,2
450079,5
450226,1
450253,1
451616,1
451652,2
452708,5
452939,9
453221,4
453274,12
453552,1
453751,12
453902,11
454474,8
454697,14
455116,11
455134,2
455965,8
456201,3
456767,14
457242,7
457477,1
458151,12
458354,2
458572,1
458760,1
459084,1
459162,15
459337,5
459401,14
459403,12
459540,1
459656,2
460218,1
460656,14
460947,2
461456,1
462377,1
462919,1
463219,1
463424,1
464710,7
465270,15
465790,1
467136,4
467761,13
468677,2
469152,3
469381,15
469893,14
470137,1
470213,15
470338,1
470444,1
470523,6
470952,3
471011,15
471111,1
471585,1
472314,1
472337,1
472487,15
472658,15
473149,1
473202,4
473345,1
473597,1
474386,15
474704,3
475283,1
475440,9
475844,7
476105,1
476263,13
477140,8
477977,4
478804,4
478852,14
479632,13
479642,14
479835,1
479912,1
480475,1
480601,1
481296,2
481368,1
481506,13
481900,1
482052,5
482070,1
482609,3
483666,1
483798,14
484210,13
484295,6
485756,14
486128,6
486301,1
487400,15
487534,10
487989,15
488044,2
488403,1
488681,1
489483,9
489704,1
490427,14
490627,1
491383,15
492477,15
492680,15
493889,2
494560,4
494864,2
494955,11
495263,4
496885,1
497185,1
497214,1
497266,1
497274,10
497453,8
498558,1
498794,2
499800,8
499876,1
500405,2
500580,1
500764,1
501019,15
501981,4
502093,3
502104,1
502111,2
502709,15
504599,1
505435,13
505513,15
505766,15
505969,5
506171,1
506209,1
506787,12
507311,1
508024,11
509277,13
509784,15
509877,1
509931,10
509952,1
510044,2
510313,10
510327,1
511408,1
511769,12
511957,14
512612,1
512809,15
512828,15
515003,15
515630,4
515646,15
516272,15
516298,14
516733,1
517259,2
517541,15
517616,1
517841,3
518787,13
518870,1
519321,13
519792,1
520019,3
520115,12
520336,7
520341,1
521623,1
521652,1
522418,1
522727,15
523767,3
523917,1
523940,2
524047,14
524468,1
524491,1
524896,1
525208,1
525430,3
525829,7
526333,1
526696,5
527571,1
528053,7
528664,10
528759,10
528952,4
529090,13
530061,8
530414,11
530628,1
530634,1
530705,15
531607,4
531792,11
533353,2
533827,15
534038,1
534098,7
534290,7
534765,5
534775,13
535489,13
537196,14
538728,11
538756,7
539123,15
539176,2
539225,1
539669,1
540355,1
540646,3
540657,2
541385,4
541422,1
541440,1
541569,1
541697,15
542160,1
542504,15
542576,5
544041,1
544508,2
544653,8
545517,6
546043,15
546497,1
546747,1
547299,14
547497,9
548320,2
548501,3
548565,1
549825,15
549844,1
550015,1
550325,1
553417,14
553558,2
554206,8
555014,13
555252,10
555455,1
555630,1
556126,1
557092,15
557394,1
558107,1
558828,2
559039,4
559703,2
560255,1
560589,3
560858,1
561052,12
561677,5
561998,5
562203,1
562370,14
563007,1
563400,9
563933,1
564410,1
565474,15
565968,13
566113,14
566140,12
566818,15
566910,15
567078,15
567314,1
567320,12
567670,8
568186,15
568525,1
568636,1
568903,1
569005,4
569707,1
570120,1
571655,1
571681,13
572806,1
573103,11
573611,1
574196,3
574535,3
574579,15
574676,1
576100,14
577223,3
577255,15
577361,14
577891,15
578134,14
578876,1
579394,1
579854,1
579871,2
580528,3
581131,15
581316,1
582446,14
582464,15
582474,1
582537,15
582806,2
582947,11
583164,14
583587,1
583680,2
583703,11
583943,4
585954,15
586077,15
586621,3
586734,1
586973,1
587010,8
587952,13
588095,1
588481,4
588762,1
588965,1
589093,9
589123,13
589633,1
590168,1
590278,15
590302,1
590724,13
591231,1
591327,12
592023,2
592323,15
592327,15
592412,9
593203,15
594002,11
594855,1
594890,14
595325,2
595391,2
595453,15
595793,1
597075,15
597199,1
597565,1
597667,6
597916,12
598030,7
598040,2
598112,1
598313,4
598370,1
598474,2
598772,15
598798,10
598857,14
599055,1
599087,1
599096,1
599342,14
599443,1
600026,11
601234,14
602511,13
602832,7
602937,15
603484,1
603589,1
603695,5
603941,11
604042,14
604261,15
604353,1
605622,1
605847,1
605851,15
605863,15
605916,9
606110,4
606174,12
607630,9
608283,15
608482,8
609611,2
609625,15
609657,15
609827,1
610177,1
611031,15
611331,14
611343,2
611466,15
612226,15
612327,5
612457,1
612673,15
612866,1
612875,1
614153,10
614220,14
615519,6
615534,15
616315,1
616920,2
617096,2
617293,1
617719,2
618394,9
618397,15
618744,8
619087,1
619180,15
619186,2
619195,14
619352,1
619531,1
619711,1
619868,2
620271,5
620494,14
620646,2
620674,1
621678,1
621744,14
622016,3
622540,2
622888,13
623312,12
624210,14
624242,6
625074,14
625952,13
626172,14
626292,13
626859,2
627284,13
627525,1
627694,11
629126,3
629442,13
629684,15
630554,8
630868,3
630988,2
631257,13
631510,12
631723,14
631834,4
631914,15
632094,2
633009,1
633362,14
633595,1
633859,15
633962,1
635246,1
635676,15
635691,1
637711,1
638280,14
638736,1
639663,1
639759,13
639805,8
640334,2
641150,6
641303,4
641640,1
642971,15
643878,4
644659,4
644764,1
644832,15
644970,6
645260,1
646029,3
646214,1
646572,6
646669,2
646967,2
647011,4
647949,1
648186,2
648285,1
648342,14
648400,1
648808,2
648856,6
648986,8
649730,5
649827,1
649960,1
650152,15
650207,1
651035,1
651156,1
651214,3
651249,1
651622,5
651742,5
652804,15
652903,1
653002,12
653239,1
653368,2
653927,4
654104,15
654214,1
654625,1
654653,12
654938,6
655146,8
655740,15
656179,15
656219,2
656835,3
656907,1
657258,15
657397,6
657876,2
657936,1
658067,13
658172,14
658189,15
658964,7
659022,15
659151,9
659369,15
659451,2
659905,1
660436,1
660502,1
660799,15
660881,6
661513,1
661664,1
662002,5
662141,1
662142,3
663146,9
663196,1
663393,13
664329,1
664674,15
665028,1
665112,1
665305,2
666212,1
666504,2
667127,15
667261,4
667542,1
668573,2
669012,2
669486,2
669634,5
669842,5
670249,3
670341,14
671058,1
671722,5
671899,1
673474,14
673900,9
673922,5
674690,2
675270,1
675402,1
675489,8
676269,1
677116,2
677845,15
677931,1
678564,1
678611,13
679688,5
680117,1
680213,1
680369,14
681808,14
681835,1
681993,15
682066,3
682079,12
682241,3
682346,3
682657,4
683358,3
683386,4
683492,2
683812,14
684048,8
684473,1
684731,1
684775,1
685479,15
686064,10
686453,15
687684,1
688643,11
688747,1
689127,13
689132,2
689332,11
689546,5
689802,1
690150,12
690317,15
690713,4
690940,3
691799,1
691821,7
692055,13
692541,1
692595,1
692860,3
693141,15
693711,14
693907,11
694090,6
694594,1
695418,14
695920,10
696812,1
697186,1
697267,1
697688,2
698942,2
699413,15
699474,1
699774,13
700540,3
700770,1
700975,3
701362,14
701657,1
701954,14
702766,2
702791,2
703643,1
703813,8
703827,3
703852,14
704186,15
704715,12
705173,13
705655,1
705656,1
705799,9
706432,3
706485,8
706594,1
706711,2
706897,1
707248,15
707271,2
707704,7
707835,15
707963,1
708914,3
708967,14
709039,1
709088,14
709723,2
710086,8
710578,1
710586,1
710754,1
711087,12
711128,12
711254,2
712370,15
713122,1
713273,2
713789,1
714571,1
714579,1
714649,1
714875,15
715065,15
715280,15
715920,14
716833,4
716900,15
717912,1
717924,1
718848,14
719080,8
719674,10
720052,1
720070,1
720230,1
720238,1
720409,8
720558,1
721195,10
721346,15
721942,14
722666,6
723195,6
723572,2
723939,10
724245,2
724400,15
724765,2
725200,15
725211,1
725310,1
725613,1
726518,11
726771,1
726860,14
727136,12
727322,15
727390,1
728603,15
728711,1
729402,4
729633,1
730625,1
731410,1
731448,2
731585,1
732132,15
732229,1
732233,1
732665,1
733065,10
733116,4
733241,1
733530,15
733589,15
733783,3
733906,14
734394,1
735664,1
736357,1
736607,11
737609,4
737782,13
738580,1
739129,9
739221,12
739469,1
739572,7
739643,15
740084,10
740283,1
740354,12
740959,10
740996,11
742856,11
743388,11
743469,6
743842,14
744662,15
744962,2
745017,1
745300,1
745740,6
745821,2
747673,15
747699,14
747760,1
747782,15
747922,1
748362,2
748432,2
748514,15
749202,5
750108,3
751346,1
752275,1
752581,1
753056,12
753824,15
755329,1
755532,15
755565,13
755650,2
756723,14
756977,9
757380,1
758592,14
758637,9
759384,1
759754,2
759763,15
760021,2
760395,15
760800,14
761072,2
762034,15
762340,13
762375,11
762518,1
762570,1
762999,1
763080,1
763124,15
763139,3
763449,14
763746,1
763870,15
763990,2
764496,1
764770,1
764902,2
765841,7
767285,6
768662,1
769205,15
769208,12
769545,1
770180,1
770325,3
770353,11
771205,14
771703,1
771837,14
771944,9
772502,14
772818,9
773398,2
773460,9
773792,1
774009,13
774044,15
774071,13
774256,8
774631,13
775869,4
776323,1
776953,13
777121,14
777793,15
778009,14
778578,9
778825,15
779873,4
780603,1
780775,1
780977,1
781698,15
781932,1
783158,15
783366,11
785459,1
786251,12
786325,6
787557,14
788238,12
788268,1
788453,12
788659,2
788923,15
788997,1
789639,11
790282,7
790442,1
790679,1
791184,9
791703,1
793269,10
793311,11
793374,1
793759,4
793874,2
794835,4
795074,1
795899,9
795925,1
796824,3
796825,1
797047,4
797282,14
797692,15
799155,1
799443,5
799985,6
800433,3
800740,15
801004,2
801874,1
802221,15
802436,15
802981,1
803777,1
804461,14
804559,1
804831,2
805602,1
805858,6
805896,8
805995,1
806229,1
806283,3
806333,1
806353,14
806721,4
807436,1
807902,7
807981,3
808311,14
808606,1
808859,2
809010,1
809037,1
809387,12
809513,3
809647,8
809770,2
809977,1
810217,1
810291,2
810334,1
811455,3
811539,1
811675,14
811713,5
811743,5
813057,1
813137,3
813551,10
814327,1
814506,1
814613,1
814909,9
815138,14
815659,3
816134,1
816170,1
816332,11
816854,15
817263,1
817494,10
817572,3
817899,4
818240,2
818871,3
819016,9
819173,9
820171,2
820185,14
820984,1
821006,1
821941,15
821958,15
822396,1
822925,15
822934,1
823080,15
823494,6
823653,4
823949,12
824565,6
824662,3
824894,1
824895,1
825198,1
825376,2
825490,8
825798,2
825868,1
826603,1
826650,15
826747,8
827281,1
827826,1
828537,1
828874,1
829603,3
829803,1
830841,1
832145,14
832634,1
833027,1
834318,15
834573,15
834968,1
835840,11
835983,1
836014,8
836339,15
837028,11
837270,2
837319,1
838155,1
839901,7
840311,1
841532,10
841785,13
842301,5
842427,3
842490,13
842779,3
843549,15
843600,2
844293,1
844853,15
845467,1
846007,15
846174,2
846443,7
846659,1
847719,1
848114,10
849000,13
849006,1
849920,14
850379,1
850556,5
850583,1
850632,1
851107,3
851309,11
851410,1
851499,6
851546,2
851629,15
851863,1
852022,15
852152,1
852212,9
853203,2
853918,1
853949,7
854617,2
854741,1
855689,15
857624,13
857658,1
857863,12
858707,7
859096,4
859118,15
860601,15
860955,15
861266,12
861315,1
861982,13
862724,5
863755,11
863783,6
864650,11
864766,1
866879,1
867053,1
867239,14
867456,14
867568,15
867823,4
868019,8
868837,2
869140,1
869213,1
869732,7
870146,11
870291,8
870556,1
871487,1
872119,15
873007,1
873054,1
873346,13
873676,1
874240,1
875109,1
875522,15
875660,15
876252,14
876488,6
877442,1
877733,2
878048,7
879577,1
879608,1
880046,1
880093,1
880354,1
880870,12
880890,6
881212,15
881695,15
882243,9
883128,15
883343,3
883496,1
884455,1
884510,1
884817,4
884874,1
885837,1
886177,14
886257,1
886481,1
887204,1
888103,1
888774,6
888921,9
888937,1
889614,12
889752,3
889871,1
890305,1
890788,14
891171,1
891586,2
892230,1
892254,14
892317,2
892338,9
892457,1
892537,1
892989,5
893601,1
893648,1
893771,1
894680,11
895412,1
895753,14
895763,2
895818,6
896179,10
897202,1
897260,4
897268,13
897369,1
897732,1
898515,1
899595,1
899837,2
899847,2
900050,1
900393,1
901054,8
901088,10
901487,5
902706,1
903123,12
903372,15
903656,1
904054,8
904062,1
904347,14
905005,1
905051,14
905582,14
906189,15
906376,15
906780,1
907491,1
907587,15
908210,1
909083,11
909115,13
909428,10
910980,1
911013,3
911192,3
911401,13
911850,3
912222,1
912321,1
912355,1
913455,1
914303,8
914583,14
914740,4
916095,1
916542,14
916717,1
916828,1
916870,3
917234,6
917605,3
918148,1
918159,1
918174,14
918793,3
919041,2
919167,1
919589,3
919979,7
920146,13
920175,12
920184,4
921386,14
921556,12
921938,15
922471,1
922635,10
922734,7
922753,11
922783,8
922904,1
923009,2
923505,10
924095,1
925799,4
925962,15
925993,15
926052,2
926175,8
926599,15
927255,15
927454,1
927794,1
928080,15
928357,5
928502,11
929269,2
929546,15
930182,11
930308,1
930929,1
931183,14
931223,1
931456,15
932446,14
934419,1
934767,1
935250,13
935367,8
935657,7
935683,1
935807,5
935932,14
936014,15
936752,1
937653,1
937790,14
938668,15
938785,3
939252,13
939737,4
940064,2
940131,2
940564,6
940721,3
940734,9
940901,6
941129,13
941260,14
942693,1
943902,1
944182,14
944604,9
945414,4
946034,4
946664,1
946683,1
947687,15
948173,9
948230,15
948865,7
949596,1
951828,1
952323,14
952724,1
953132,1
953343,11
953432,1
954259,1
954474,1
955010,1
955384,14
955493,4
955749,1
955831,1
956364,1
957023,2
957480,1
957593,1
957624,12
957911,1
957979,2
958018,1
958862,1
960563,1
960776,1
960850,1
961073,3
961188,15
961401,3
961621,3
961674,12
962259,3
963183,1
963345,1
963623,10
963803,1
964033,9
964567,1
964890,14
965354,6
965594,1
965938,1
966146,2
966152,1
966346,4
967039,1
967503,1
967510,4
968050,9
968513,1
968560,1
968796,1
968901,1
968904,2
968954,7
968958,10
969280,14
969662,2
970000,9
970694,2
970789,13
970976,13
971002,2
971243,15
971353,1
971713,9
972404,1
972704,7
973237,1
973490,1
973763,14
973949,1
973953,1
973981,1
974653,7
974709,8
975188,1
975467,10
975627,2
976094,3
976785,5
976943,2
977023,11
978199,3
978386,1
978402,3
978690,2
979076,10
979832,1
980488,3
981266,13
981572,9
981704,1
982103,2
983119,5
984691,14
985790,1
986264,10
986835,15
986846,8
986896,13
987438,15
987446,1
987564,1
987750,1
987759,1
988004,1
988026,1
988374,2
988446,15
988526,1
988558,15
989160,1
989612,13
990206,15
990366,15
990669,15
990940,12
991317,1
991954,1
992183,15
992269,15
992357,2
992382,11
993576,1
993712,11
993788,2
994920,15
995394,1
995537,12
996143,14
997581,1
1008927,3
1033410,1
1057043,7
1058197,12
1060209,6
1061563,1
1063398,1
1064614,3
1080002,14
1089349,1
1096471,1
1120305,14
1123623,15
1159573,1
1161535,1
1172397,14
1179273,1
1221205,1
1223922,15
1239262,11
1241404,13
1245179,1
1245508,1
1258397,10
1263746,1
1286574,1
1292642,12
1298304,1
1307996,14
1312154,11
1316846,15
1328131,5
1346514,5
1346956,1
1355173,1
1364752,12
1370490,1
1371359,2
1374676,4
1388429,2
1394683,2
1404144,1
1411537,1
1413744,1
1427595,1
1431660,1
1433742,5
1436130,2
1440350,3
1444084,1
1452917,6
1458002,6
1462739,1
1474115,1
1483104,2
1494955,13
1501064,11
1503954,7
1516450,7
1537463,1
1549817,1
1554089,1
1556186,1
1565839,7
1567708,1
1568140,2
1573715,6
1575282,2
1575854,2
1588753,10
1599535,1
1612073,4
1620371,14
1624750,13
1629464,14
1649768,6
1654846,1
1657124,3
1657537,2
1660379,1
1683641,1
1690606,14
1700822,4
1705779,1
1716735,15
1729902,1
1733265,15
1736102,2
1748179,15
1782934,2
1784361,15
1788013,1
1795402,7
1802937,1
1815766,14
1848486,1
1864392,1
1876582,6
1876690,6
1882554,1
1895472,1
1902399,1
1933927,6
1939030,14
1944687,14
1948795,8
1952784,14
1954181,1
1962263,11
1983998,10
2010841,15
2014051,3
2028291,1
2042446,4
2045178,5
2073871,10
2075134,1
2077401,14
2093375,1
2100328,1
2118231,13
2128481,1
2137819,2
2150408,14
2152962,1
2159655,15
2166063,1
2172185,1
2178680,1
2183594,15
2197681,3
2197700,15
2200222,14
2216858,14
2222551,1
2223838,14
2243408,13
2245723,1
2268810,2
2281917,1
2312835,14
2324461,7
2345693,4
2349659,1
2367187,14
2369846,3
2393641,1
2401206,1
2407743,6
2411520,1
2417809,15
2449961,5
2454252,8
2461071,15
2464621,15
2466581,15
2480770,4
2488314,1
2521464,4
2525245,1
2528821,14
2533979,4
2534997,11
2563970,6
2574785,9
2583974,5
2585814,15
2589019,1
2596092,1
2600697,1
2601209,4
2605595,14
2608736,1
2613110,14
2614982,15
2666012,1
2672654,1
2674613,1
2675810,15
2678942,14
2679788,14
2689412,15
2698535,9
2703316,1
2720899,15
2729129,11
2739100,7
2755567,2
2794587,1
2795974,1
2803752,1
2810075,2
2817782,2
2826748,7
2837839,1
2843520,9
2851960,2
2863449,8
2868030,2
2868366,1
2883664,2
